20131200|1200026160|M00008|01||01/12/2013||256.01|0.00||||
20131200|1200026160|M00009|01||01/12/2013||0.00|7.66||||
20131200|1200026160|M00010|01||01/12/2013||7.66|0.00||||
20131200|1200026160|M00011|01||01/12/2013||0.00|1170.21||||
20131200|1200026160|M00012|01||01/12/2013||1170.21|0.00||||
20131200|1200026160|M00013|01||01/12/2013||4.24|0.00||||
20131200|1200026160|M00014|01||01/12/2013||0.00|4.24||||
20131200|1200026160|M00015|01||01/12/2013||0.00|703.15||||
20131200|1200026160|M00016|01||01/12/2013||703.15|0.00||||
20131200|1200026160|M00017|01||01/12/2013||14.07|0.00||||
20131200|1200026160|M00018|01||01/12/2013||0.00|14.07||||
20131200|1200026160|M00019|01||01/12/2013||0.00|650.13||||
20131200|1200026160|M00020|01||01/12/2013||650.13|0.00||||
20131200|1200026160|M00021|01||01/12/2013||5.39|0.00||||
20131200|1200026160|M00022|01||01/12/2013||0.00|5.39||||
20131200|1200026160|M00023|01||01/12/2013||0.00|372.04||||
20131200|1200026160|M00024|01||01/12/2013||372.04|0.00||||
20131200|1200026160|M00025|01||01/12/2013||9.15|0.00||||
20131200|1200026160|M00026|01||01/12/2013||0.00|9.15||||
20131200|1200026160|M00027|01||01/12/2013||0.00|369.82||||
20131200|1200026160|M00028|01||01/12/2013||369.82|0.00||||
20131200|1200026160|M00029|01||01/12/2013||6.29|0.00||||
20131200|1200026160|M00030|01||01/12/2013||0.00|6.29||||
20131200|1200026162|M00001|01||01/12/2013||0.00|38220.98||||
20131200|1200026162|M00002|01||01/12/2013||38220.98|0.00||||
20131200|1200026162|M00003|01||01/12/2013||0.00|0.00||||
20131200|1200026162|M00004|01||01/12/2013||0.00|0.00||||
20131200|1200026162|M00005|01||01/12/2013||0.00|6.75||||
20131200|1200026162|M00006|01||01/12/2013||6.75|0.00||||
20131200|1200026164|M00001|01||01/12/2013||0.00|13388.75||||
20131200|1200026164|M00002|01||01/12/2013||13388.75|0.00||||
20131200|1200026164|M00003|01||01/12/2013||0.00|0.00||||
20131200|1200026164|M00004|01||01/12/2013||0.00|0.00||||
20131200|1200026164|M00005|01||01/12/2013||0.00|5.27||||
20131200|1200026164|M00006|01||01/12/2013||5.27|0.00||||
20131200|1200026164|M00007|01||01/12/2013||0.00|366.95||||
20131200|1200026164|M00008|01||01/12/2013||366.95|0.00||||
20131200|1200026164|M00009|01||01/12/2013||0.00|0.00||||
20131200|1200026164|M00010|01||01/12/2013||0.00|0.00||||
20131200|1200026164|M00011|01||01/12/2013||0.01|0.00||||
20131200|1200026164|M00012|01||01/12/2013||0.00|0.01||||
20131200|1200026164|M00013|01||01/12/2013||0.00|489.26||||
20131200|1200026164|M00014|01||01/12/2013||489.26|0.00||||
20131200|1200026164|M00015|01||01/12/2013||0.00|0.00||||
20131200|1200026164|M00016|01||01/12/2013||0.00|0.00||||
20131200|1200026164|M00017|01||01/12/2013||0.01|0.00||||
20131200|1200026164|M00018|01||01/12/2013||0.00|0.01||||
20131200|1200026166|M00001|01||01/12/2013||0.00|1047.69||||
20131200|1200026166|M00002|01||01/12/2013||1047.69|0.00||||
20131200|1200026166|M00003|01||01/12/2013||0.00|0.00||||
20131200|1200026166|M00004|01||01/12/2013||0.00|0.00||||
20131200|1200026166|M00005|01||01/12/2013||2.41|0.00||||
20131200|1200026166|M00006|01||01/12/2013||0.00|2.41||||
20131200|1200026166|M00007|01||01/12/2013||0.00|209.85||||
20131200|1200026166|M00008|01||01/12/2013||209.85|0.00||||
20131200|1200026166|M00009|01||01/12/2013||5.78|0.00||||
20131200|1200026166|M00010|01||01/12/2013||0.00|5.78||||
20131200|1200026166|M00011|01||01/12/2013||0.00|730.04||||
20131200|1200026166|M00012|01||01/12/2013||730.04|0.00||||
20131200|1200026166|M00013|01||01/12/2013||0.00|0.00||||
20131200|1200026166|M00014|01||01/12/2013||0.00|0.00||||
20131200|1200026166|M00015|01||01/12/2013||0.00|7.53||||
20131200|1200026166|M00016|01||01/12/2013||7.53|0.00||||
20131200|1200026166|M00017|01||01/12/2013||0.00|325.13||||
20131200|1200026166|M00018|01||01/12/2013||325.13|0.00||||
20131200|1200026166|M00019|01||01/12/2013||0.00|7.84||||
20131200|1200026166|M00020|01||01/12/2013||7.84|0.00||||
20131200|1200026166|M00021|01||01/12/2013||0.00|575.24||||
20131200|1200026166|M00022|01||01/12/2013||575.24|0.00||||
20131200|1200026166|M00023|01||01/12/2013||0.00|0.00||||
20131200|1200026166|M00024|01||01/12/2013||0.00|0.00||||
20131200|1200026166|M00025|01||01/12/2013||0.95|0.00||||
20131200|1200026166|M00026|01||01/12/2013||0.00|0.95||||
20131200|1200026166|M00027|01||01/12/2013||0.00|670.95||||
20131200|1200026166|M00028|01||01/12/2013||670.95|0.00||||
20131200|1200026166|M00029|01||01/12/2013||0.00|17.25||||
20131200|1200026166|M00030|01||01/12/2013||17.25|0.00||||
20131200|1200026168|M00001|01||01/12/2013||4.01|0.00||||
20131200|1200026168|M00002|01||01/12/2013||0.00|4.01||||
20131200|1200026168|M00003|01||01/12/2013||0.00|0.00||||
20131200|1200026168|M00004|01||01/12/2013||0.00|0.00||||
20131200|1200026168|M00005|01||01/12/2013||0.00|1796.08||||
20131200|1200026168|M00006|01||01/12/2013||1796.08|0.00||||
20131200|1200026168|M00007|01||01/12/2013||0.00|12.31||||
20131200|1200026168|M00008|01||01/12/2013||12.31|0.00||||
20131200|1200026168|M00009|01||01/12/2013||0.00|245.55||||
20131200|1200026168|M00010|01||01/12/2013||245.55|0.00||||
20131200|1200026168|M00011|01||01/12/2013||0.00|80.17||||
20131200|1200026168|M00012|01||01/12/2013||80.17|0.00||||
20131200|1200026168|M00013|01||01/12/2013||0.00|4603.64||||
20131200|1200026168|M00014|01||01/12/2013||4603.64|0.00||||
20131200|1200026168|M00015|01||01/12/2013||182.17|0.00||||
20131200|1200026168|M00016|01||01/12/2013||0.00|182.17||||
20131200|1200026168|M00017|01||01/12/2013||0.00|0.00||||
20131200|1200026168|M00018|01||01/12/2013||0.00|0.00||||
20131200|1200026168|M00019|01||01/12/2013||0.00|3381.31||||
20131200|1200026168|M00020|01||01/12/2013||3381.31|0.00||||
20131200|1200026170|M00001|01||01/12/2013||0.00|2766.91||||
20131200|1200026170|M00002|01||01/12/2013||2766.91|0.00||||
20131200|1200026170|M00003|01||01/12/2013||96.62|0.00||||
20131200|1200026170|M00004|01||01/12/2013||0.00|96.62||||
20131200|1200026170|M00005|01||01/12/2013||0.00|110.65||||
20131200|1200026170|M00006|01||01/12/2013||110.65|0.00||||
20131200|1200026170|M00007|01||01/12/2013||0.00|0.00||||
20131200|1200026170|M00008|01||01/12/2013||0.00|0.00||||
20131200|1200026170|M00009|01||01/12/2013||0.22|0.00||||
20131200|1200026170|M00010|01||01/12/2013||0.00|0.22||||
20131200|1200026170|M00011|01||01/12/2013||0.00|122.96||||
20131200|1200026170|M00012|01||01/12/2013||122.96|0.00||||
20131200|1200026170|M00013|01||01/12/2013||0.00|0.00||||
20131200|1200026170|M00014|01||01/12/2013||0.00|0.00||||
20131200|1200026170|M00015|01||01/12/2013||0.00|0.65||||
20131200|1200026170|M00016|01||01/12/2013||0.65|0.00||||
20131200|1200026170|M00017|01||01/12/2013||0.00|3835.36||||
20131200|1200026170|M00018|01||01/12/2013||3835.36|0.00||||
20131200|1200026170|M00019|01||01/12/2013||0.00|0.00||||
20131200|1200026170|M00020|01||01/12/2013||0.00|0.00||||
20131200|1200026170|M00021|01||01/12/2013||0.00|52.77||||
20131200|1200026170|M00022|01||01/12/2013||52.77|0.00||||
20131200|1200026170|M00023|01||01/12/2013||0.00|9.17||||
20131200|1200026170|M00024|01||01/12/2013||9.17|0.00||||
20131200|1200026170|M00025|01||01/12/2013||0.61|0.00||||
20131200|1200026170|M00026|01||01/12/2013||0.00|0.61||||
20131200|1200026170|M00027|01||01/12/2013||0.00|20.33||||
20131200|1200026170|M00028|01||01/12/2013||20.33|0.00||||
20131200|1200026170|M00029|01||01/12/2013||0.15|0.00||||
20131200|1200026170|M00030|01||01/12/2013||0.00|0.15||||
20131200|1200026170|M00031|01||01/12/2013||572.60|0.00||||
20131200|1200026170|M00032|01||01/12/2013||0.00|572.60||||
20131200|1200026170|M00033|01||01/12/2013||322.25|0.00||||
20131200|1200026170|M00034|01||01/12/2013||0.00|322.25||||
20131200|1200026170|M00035|01||01/12/2013||0.00|405.55||||
20131200|1200026170|M00036|01||01/12/2013||405.55|0.00||||
20131200|1200026170|M00037|01||01/12/2013||0.00|0.00||||
20131200|1200026170|M00038|01||01/12/2013||0.00|0.00||||
20131200|1200026170|M00039|01||01/12/2013||0.00|4.86||||
20131200|1200026170|M00040|01||01/12/2013||4.86|0.00||||
20131200|1200026170|M00041|01||01/12/2013||0.00|1646.93||||
20131200|1200026170|M00042|01||01/12/2013||1646.93|0.00||||
20131200|1200026170|M00043|01||01/12/2013||0.53|0.00||||
20131200|1200026170|M00044|01||01/12/2013||0.00|0.53||||
20131200|1200026172|M00001|01||01/12/2013||0.00|2.62||||
20131200|1200026172|M00002|01||01/12/2013||2.62|0.00||||
20131200|1200026172|M00003|01||01/12/2013||0.00|652.11||||
20131200|1200026172|M00004|01||01/12/2013||652.11|0.00||||
20131200|1200026172|M00005|01||01/12/2013||0.00|0.00||||
20131200|1200026172|M00006|01||01/12/2013||0.00|0.00||||
20131200|1200026172|M00007|01||01/12/2013||68.65|0.00||||
20131200|1200026172|M00008|01||01/12/2013||0.00|68.65||||
20131200|1200026172|M00009|01||01/12/2013||0.00|430.93||||
20131200|1200026172|M00010|01||01/12/2013||430.93|0.00||||
20131200|1200026172|M00011|01||01/12/2013||3.25|0.00||||
20131200|1200026172|M00012|01||01/12/2013||0.00|3.25||||
20131200|1200026172|M00013|01||01/12/2013||0.00|0.00||||
20131200|1200026172|M00014|01||01/12/2013||0.00|0.00||||
20131200|1200026172|M00015|01||01/12/2013||0.00|378.00||||
20131200|1200026172|M00016|01||01/12/2013||378.00|0.00||||
20131200|1200026172|M00017|01||01/12/2013||3.54|0.00||||
20131200|1200026172|M00018|01||01/12/2013||0.00|3.54||||
20131200|1200026172|M00019|01||01/12/2013||0.00|872.57||||
20131200|1200026172|M00020|01||01/12/2013||872.57|0.00||||
20131200|1200026172|M00021|01||01/12/2013||0.23|0.00||||
20131200|1200026172|M00022|01||01/12/2013||0.00|0.23||||
20131200|1200026172|M00023|01||01/12/2013||0.00|0.00||||
20131200|1200026172|M00024|01||01/12/2013||0.00|0.00||||
20131200|1200026172|M00025|01||01/12/2013||0.00|5.57||||
20131200|1200026172|M00026|01||01/12/2013||5.57|0.00||||
20131200|1200026172|M00027|01||01/12/2013||20.28|0.00||||
20131200|1200026172|M00028|01||01/12/2013||0.00|20.28||||
20131200|1200026172|M00029|01||01/12/2013||0.00|938.27||||
20131200|1200026172|M00030|01||01/12/2013||938.27|0.00||||
20131200|1200026172|M00031|01||01/12/2013||6.37|0.00||||
20131200|1200026172|M00032|01||01/12/2013||0.00|6.37||||
20131200|1200026172|M00033|01||01/12/2013||0.00|629.08||||
20131200|1200026172|M00034|01||01/12/2013||629.08|0.00||||
20131200|1200026172|M00035|01||01/12/2013||0.00|46.40||||
20131200|1200026172|M00036|01||01/12/2013||46.40|0.00||||
20131200|1200026172|M00037|01||01/12/2013||1802.49|0.00||||
20131200|1200026172|M00038|01||01/12/2013||0.00|1802.49||||
20131200|1200026174|M00001|01||01/12/2013||0.00|227.73||||
20131200|1200026174|M00002|01||01/12/2013||227.73|0.00||||
20131200|1200026174|M00003|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00004|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00005|01||01/12/2013||1.75|0.00||||
20131200|1200026174|M00006|01||01/12/2013||0.00|1.75||||
20131200|1200026174|M00007|01||01/12/2013||0.00|109.53||||
20131200|1200026174|M00008|01||01/12/2013||109.53|0.00||||
20131200|1200026174|M00009|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00010|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00011|01||01/12/2013||0.00|7.35||||
20131200|1200026174|M00012|01||01/12/2013||7.35|0.00||||
20131200|1200026174|M00013|01||01/12/2013||0.00|934.20||||
20131200|1200026174|M00014|01||01/12/2013||934.20|0.00||||
20131200|1200026174|M00015|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00016|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00017|01||01/12/2013||2.91|0.00||||
20131200|1200026174|M00018|01||01/12/2013||0.00|2.91||||
20131200|1200026174|M00019|01||01/12/2013||0.00|520.75||||
20131200|1200026174|M00020|01||01/12/2013||520.75|0.00||||
20131200|1200026174|M00021|01||01/12/2013||0.00|9.69||||
20131200|1200026174|M00022|01||01/12/2013||9.69|0.00||||
20131200|1200026174|M00023|01||01/12/2013||0.00|319.31||||
20131200|1200026174|M00024|01||01/12/2013||319.31|0.00||||
20131200|1200026174|M00025|01||01/12/2013||2.50|0.00||||
20131200|1200026174|M00026|01||01/12/2013||0.00|2.50||||
20131200|1200026174|M00027|01||01/12/2013||0.00|24073.57||||
20131200|1200026174|M00028|01||01/12/2013||24073.57|0.00||||
20131200|1200026174|M00029|01||01/12/2013||0.00|214.60||||
20131200|1200026174|M00030|01||01/12/2013||214.60|0.00||||
20131200|1200026174|M00031|01||01/12/2013||38.09|0.00||||
20131200|1200026174|M00032|01||01/12/2013||0.00|38.09||||
20131200|1200026174|M00033|01||01/12/2013||0.00|15993.86||||
20131200|1200026174|M00034|01||01/12/2013||15993.86|0.00||||
20131200|1200026174|M00035|01||01/12/2013||0.00|4.92||||
20131200|1200026174|M00036|01||01/12/2013||4.92|0.00||||
20131200|1200026174|M00037|01||01/12/2013||0.44|0.00||||
20131200|1200026174|M00038|01||01/12/2013||0.00|0.44||||
20131200|1200026174|M00039|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00040|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00041|01||01/12/2013||0.00|216.93||||
20131200|1200026174|M00042|01||01/12/2013||216.93|0.00||||
20131200|1200026174|M00043|01||01/12/2013||57.55|0.00||||
20131200|1200026174|M00044|01||01/12/2013||0.00|57.55||||
20131200|1200026174|M00045|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00046|01||01/12/2013||0.00|0.00||||
20131200|1200026174|M00047|01||01/12/2013||0.00|2149.18||||
20131200|1200026174|M00048|01||01/12/2013||2149.18|0.00||||
20131200|1200026174|M00049|01||01/12/2013||0.00|250.10||||
20131200|1200026174|M00050|01||01/12/2013||250.10|0.00||||
20131200|1200026176|M00001|01||01/12/2013||0.00|828.42||||
20131200|1200026176|M00002|01||01/12/2013||828.42|0.00||||
20131200|1200026176|M00003|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00004|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00005|01||01/12/2013||0.53|0.00||||
20131200|1200026176|M00006|01||01/12/2013||0.00|0.53||||
20131200|1200026176|M00007|01||01/12/2013||0.00|45.61||||
20131200|1200026176|M00008|01||01/12/2013||45.61|0.00||||
20131200|1200026176|M00009|01||01/12/2013||13.29|0.00||||
20131200|1200026176|M00010|01||01/12/2013||0.00|13.29||||
20131200|1200026176|M00011|01||01/12/2013||0.00|744.65||||
20131200|1200026176|M00012|01||01/12/2013||744.65|0.00||||
20131200|1200026176|M00013|01||01/12/2013||8.78|0.00||||
20131200|1200026176|M00014|01||01/12/2013||0.00|8.78||||
20131200|1200026176|M00015|01||01/12/2013||0.00|310.82||||
20131200|1200026176|M00016|01||01/12/2013||310.82|0.00||||
20131200|1200026176|M00017|01||01/12/2013||3.66|0.00||||
20131200|1200026176|M00018|01||01/12/2013||0.00|3.66||||
20131200|1200026176|M00019|01||01/12/2013||0.28|0.00||||
20131200|1200026176|M00020|01||01/12/2013||0.00|0.28||||
20131200|1200026176|M00021|01||01/12/2013||0.00|23.45||||
20131200|1200026176|M00022|01||01/12/2013||23.45|0.00||||
20131200|1200026176|M00023|01||01/12/2013||1.17|0.00||||
20131200|1200026176|M00024|01||01/12/2013||0.00|1.17||||
20131200|1200026176|M00025|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00026|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00027|01||01/12/2013||0.00|56.28||||
20131200|1200026176|M00028|01||01/12/2013||56.28|0.00||||
20131200|1200026176|M00029|01||01/12/2013||5.50|0.00||||
20131200|1200026176|M00030|01||01/12/2013||0.00|5.50||||
20131200|1200026176|M00031|01||01/12/2013||0.00|466.37||||
20131200|1200026176|M00032|01||01/12/2013||466.37|0.00||||
20131200|1200026176|M00033|01||01/12/2013||24.46|0.00||||
20131200|1200026176|M00034|01||01/12/2013||0.00|24.46||||
20131200|1200026176|M00035|01||01/12/2013||0.00|2075.16||||
20131200|1200026176|M00036|01||01/12/2013||2075.16|0.00||||
20131200|1200026176|M00037|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00038|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00039|01||01/12/2013||0.00|365.01||||
20131200|1200026176|M00040|01||01/12/2013||365.01|0.00||||
20131200|1200026176|M00041|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00042|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00043|01||01/12/2013||0.00|747.88||||
20131200|1200026176|M00044|01||01/12/2013||747.88|0.00||||
20131200|1200026176|M00045|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00046|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00047|01||01/12/2013||0.00|754.81||||
20131200|1200026176|M00048|01||01/12/2013||754.81|0.00||||
20131200|1200026176|M00049|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00050|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00051|01||01/12/2013||0.00|493.26||||
20131200|1200026176|M00052|01||01/12/2013||493.26|0.00||||
20131200|1200026176|M00053|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00054|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00055|01||01/12/2013||0.00|256.89||||
20131200|1200026176|M00056|01||01/12/2013||256.89|0.00||||
20131200|1200026176|M00057|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00058|01||01/12/2013||0.00|0.00||||
